mol_name,activity,potency
DECOY4015,Inactive,2.0
DECOY3677,Inactive,2.0
DECOY595,Inactive,2.0
DECOY3950,Inactive,2.0
CHEMBL3956909,Inactive,4.958607314841775
DECOY313,Inactive,2.0
CHEMBL2347388,Inactive,5.116906640999999
DECOY1623,Inactive,2.0
DECOY3564,Inactive,2.0
DECOY3321,Inactive,2.0
DECOY3485,Inactive,2.0
DECOY3767,Inactive,2.0
DECOY2199,Inactive,2.0
DECOY1540,Inactive,2.0
DECOY3217,Inactive,2.0
DECOY2503,Inactive,2.0
DECOY3932,Inactive,2.0
DECOY2463,Inactive,2.0
DECOY2374,Inactive,2.0
DECOY3421,Inactive,2.0
DECOY4651,Inactive,2.0
DECOY842,Inactive,2.0
DECOY3064,Inactive,2.0
DECOY3551,Inactive,2.0
CHEMBL1438981,Inactive,5.089375595110798
DECOY1635,Inactive,2.0
DECOY1966,Inactive,2.0
CHEMBL3220109,Inactive,4.301029995663981
DECOY4481,Inactive,2.0
DECOY4720,Inactive,2.0
DECOY4739,Inactive,2.0
DECOY2687,Inactive,2.0
DECOY993,Inactive,2.0
DECOY3412,Inactive,2.0
DECOY1702,Inactive,2.0
DECOY2268,Inactive,2.0
DECOY4242,Inactive,2.0
DECOY4346,Inactive,2.0
DECOY4104,Inactive,2.0
DECOY563,Inactive,2.0
DECOY934,Inactive,2.0
DECOY3906,Inactive,2.0
DECOY3886,Inactive,2.0
DECOY49,Inactive,2.0
DECOY2089,Inactive,2.0
DECOY3899,Inactive,2.0
CHEMBL3891974,Inactive,4.978810700930062
DECOY3836,Inactive,2.0
DECOY4085,Inactive,2.0
DECOY507,Inactive,2.0
CHEMBL1399698,Inactive,5.8477116559999995
DECOY3538,Inactive,2.0
DECOY4239,Inactive,2.0
CHEMBL1465665,Inactive,3.464743867
DECOY1688,Inactive,2.0
DECOY179,Inactive,2.0
DECOY3869,Inactive,2.0
DECOY3695,Inactive,2.0
DECOY444,Inactive,2.0
DECOY101,Inactive,2.0
DECOY2728,Inactive,2.0
DECOY207,Inactive,2.0
DECOY3925,Inactive,2.0
DECOY4500,Inactive,2.0
DECOY1764,Inactive,2.0
DECOY4564,Inactive,2.0
DECOY4361,Inactive,2.0
DECOY2613,Inactive,2.0
DECOY3001,Inactive,2.0
DECOY568,Inactive,2.0
DECOY1999,Inactive,2.0
DECOY1791,Inactive,2.0
DECOY1795,Inactive,2.0
DECOY933,Inactive,2.0
DECOY4678,Inactive,2.0
DECOY2725,Inactive,2.0
DECOY4660,Inactive,2.0
DECOY8,Inactive,2.0
DECOY2784,Inactive,2.0
DECOY1504,Inactive,2.0
CHEMBL3703669,Inactive,5.0
DECOY2592,Inactive,2.0
DECOY2120,Inactive,2.0
DECOY2787,Inactive,2.0
DECOY2178,Inactive,2.0
DECOY1448,Inactive,2.0
DECOY3887,Inactive,2.0
DECOY4661,Inactive,2.0
DECOY145,Inactive,2.0
CHEMBL3754073,Inactive,4.752026733638193
DECOY771,Inactive,2.0
DECOY2387,Inactive,2.0
DECOY1129,Inactive,2.0
CHEMBL3663860,Inactive,5.0
DECOY1484,Inactive,2.0
DECOY1180,Inactive,2.0
DECOY1951,Inactive,2.0
DECOY697,Inactive,2.0
DECOY1784,Inactive,2.0
DECOY2426,Inactive,2.0
DECOY2554,Inactive,2.0
DECOY1418,Inactive,2.0
DECOY2811,Inactive,2.0
DECOY3742,Inactive,2.0
DECOY1560,Inactive,2.0
DECOY2098,Inactive,2.0
CHEMBL5201050,Inactive,4.2992962828549794
DECOY1708,Inactive,2.0
DECOY3946,Inactive,2.0
DECOY719,Inactive,2.0
CHEMBL611330,Inactive,4.366531544
DECOY3023,Inactive,2.0
DECOY2388,Inactive,2.0
DECOY1474,Inactive,2.0
DECOY2091,Inactive,2.0
DECOY2879,Inactive,2.0
DECOY753,Inactive,2.0
DECOY1872,Inactive,2.0
DECOY491,Inactive,2.0
DECOY722,Inactive,2.0
CHEMBL2089205,Inactive,4.0
DECOY370,Inactive,2.0
DECOY3881,Inactive,2.0
CHEMBL3703648,Inactive,4.744727494896693
DECOY3504,Inactive,2.0
DECOY1910,Inactive,2.0
DECOY2155,Inactive,2.0
DECOY633,Inactive,2.0
DECOY2330,Inactive,2.0
DECOY1854,Inactive,2.0
DECOY4554,Inactive,2.0
DECOY4025,Inactive,2.0
DECOY4458,Inactive,2.0
DECOY1790,Inactive,2.0
DECOY1882,Inactive,2.0
DECOY2793,Inactive,2.0
DECOY1481,Inactive,2.0
DECOY3726,Inactive,2.0
DECOY4212,Inactive,2.0
DECOY4329,Inactive,2.0
DECOY2819,Inactive,2.0
DECOY2168,Inactive,2.0
CHEMBL3703673,Inactive,4.698970004336019
DECOY4546,Inactive,2.0
DECOY3182,Inactive,2.0
DECOY3907,Inactive,2.0
DECOY353,Inactive,2.0
DECOY1232,Inactive,2.0
DECOY4736,Inactive,2.0
DECOY3442,Inactive,2.0
DECOY3707,Inactive,2.0
DECOY4624,Inactive,2.0
DECOY295,Inactive,2.0
DECOY523,Inactive,2.0
DECOY414,Inactive,2.0
DECOY4031,Inactive,2.0
DECOY2165,Inactive,2.0
DECOY721,Inactive,2.0
DECOY3245,Inactive,2.0
DECOY4305,Inactive,2.0
DECOY418,Inactive,2.0
DECOY2171,Inactive,2.0
CHEMBL1500242,Inactive,5.777283529
DECOY4450,Inactive,2.0
DECOY4702,Inactive,2.0
DECOY701,Inactive,2.0
DECOY1630,Inactive,2.0
DECOY4278,Inactive,2.0
DECOY2600,Inactive,2.0
DECOY606,Inactive,2.0
DECOY1333,Inactive,2.0
DECOY3511,Inactive,2.0
DECOY1931,Inactive,2.0
DECOY3047,Inactive,2.0
DECOY3523,Inactive,2.0
DECOY3310,Inactive,2.0
DECOY4130,Inactive,2.0
DECOY1877,Inactive,2.0
DECOY3453,Inactive,2.0
DECOY4533,Inactive,2.0
DECOY148,Inactive,2.0
DECOY2014,Inactive,2.0
DECOY2069,Inactive,2.0
DECOY3559,Inactive,2.0
DECOY1885,Inactive,2.0
DECOY1289,Inactive,2.0
DECOY3319,Inactive,2.0
DECOY756,Inactive,2.0
DECOY2286,Inactive,2.0
DECOY2037,Inactive,2.0
DECOY4558,Inactive,2.0
DECOY2657,Inactive,2.0
DECOY740,Inactive,2.0
DECOY1118,Inactive,2.0
DECOY2323,Inactive,2.0
DECOY1059,Inactive,2.0
DECOY1287,Inactive,2.0
DECOY4502,Inactive,2.0
DECOY124,Inactive,2.0
DECOY1234,Inactive,2.0
DECOY1383,Inactive,2.0
DECOY254,Inactive,2.0
CHEMBL3683101,Inactive,4.147599308943862
DECOY1039,Inactive,2.0
DECOY1529,Inactive,2.0
DECOY3231,Inactive,2.0
DECOY3923,Inactive,2.0
DECOY1357,Inactive,2.0
DECOY4207,Inactive,2.0
DECOY1954,Inactive,2.0
CHEMBL1492017,Inactive,6.251811972993799
DECOY1114,Inactive,2.0
DECOY2729,Inactive,2.0
DECOY4510,Inactive,2.0
CHEMBL2420495,Inactive,4.0
DECOY1829,Inactive,2.0
DECOY1082,Inactive,2.0
DECOY3236,Inactive,2.0
DECOY3574,Inactive,2.0
DECOY3342,Inactive,2.0
DECOY712,Inactive,2.0
CHEMBL1529000,Inactive,0.13071128579268254
DECOY4055,Inactive,2.0
DECOY2776,Inactive,2.0
CHEMBL4105189,Inactive,5.397940008672037
DECOY1450,Inactive,2.0
DECOY4679,Inactive,2.0
DECOY3017,Inactive,2.0
DECOY386,Inactive,2.0
DECOY2923,Inactive,2.0
DECOY4385,Inactive,2.0
DECOY1014,Inactive,2.0
DECOY1655,Inactive,2.0
DECOY2589,Inactive,2.0
DECOY4189,Inactive,2.0
CHEMBL1302008,Inactive,3.082378973999999
CHEMBL3347580,Inactive,9.309803919971486
DECOY4282,Inactive,2.0
CHEMBL2347378,Inactive,4.8181564119999996
DECOY4635,Inactive,2.0
DECOY716,Inactive,2.0
DECOY113,Inactive,2.0
DECOY3144,Inactive,2.0
DECOY2898,Inactive,2.0
DECOY1054,Inactive,2.0
DECOY2585,Inactive,2.0
CHEMBL1469028,Inactive,4.874518734299406
CHEMBL1386067,Inactive,5.171984935776023
DECOY3513,Inactive,2.0
DECOY643,Inactive,2.0
DECOY162,Inactive,2.0
DECOY382,Inactive,2.0
DECOY4680,Inactive,2.0
DECOY3783,Inactive,2.0
DECOY2595,Inactive,2.0
DECOY3897,Inactive,2.0
DECOY3463,Inactive,2.0
DECOY2694,Inactive,2.0
DECOY785,Inactive,2.0
DECOY1728,Inactive,2.0
DECOY4618,Inactive,2.0
DECOY4400,Inactive,2.0
DECOY3915,Inactive,2.0
DECOY3934,Inactive,2.0
DECOY2173,Inactive,2.0
DECOY4018,Inactive,2.0
DECOY3817,Inactive,2.0
DECOY4609,Inactive,2.0
DECOY155,Inactive,2.0
DECOY3753,Inactive,2.0
DECOY2248,Inactive,2.0
DECOY4193,Inactive,2.0
DECOY3684,Inactive,2.0
DECOY2816,Inactive,2.0
DECOY663,Inactive,2.0
DECOY2847,Inactive,2.0
CHEMBL513108,Inactive,3.9943905549999994
DECOY4285,Inactive,2.0
DECOY4401,Inactive,2.0
DECOY2590,Inactive,2.0
DECOY4578,Inactive,2.0
DECOY4674,Inactive,2.0
DECOY2763,Inactive,2.0
CHEMBL1688286,Inactive,4.309803919971485
DECOY3639,Inactive,2.0
DECOY4286,Inactive,2.0
DECOY914,Inactive,2.0
DECOY1970,Inactive,2.0
DECOY3964,Inactive,2.0
CHEMBL1558216,Inactive,3.0185257042598663
DECOY1776,Inactive,2.0
DECOY3149,Inactive,2.0
DECOY1701,Inactive,2.0
DECOY1009,Inactive,2.0
DECOY2527,Inactive,2.0
DECOY678,Inactive,2.0
DECOY2679,Inactive,2.0
DECOY4748,Inactive,2.0
DECOY2602,Inactive,2.0
DECOY333,Inactive,2.0
DECOY3844,Inactive,2.0
DECOY4352,Inactive,2.0
DECOY2064,Inactive,2.0
DECOY3354,Inactive,2.0
DECOY4711,Inactive,2.0
DECOY3431,Inactive,2.0
DECOY311,Inactive,2.0
DECOY2684,Inactive,2.0
DECOY2272,Inactive,2.0
DECOY4640,Inactive,2.0
DECOY4501,Inactive,2.0
DECOY2033,Inactive,2.0
DECOY1597,Inactive,2.0
DECOY2077,Inactive,2.0
DECOY426,Inactive,2.0
CHEMBL4791628,Inactive,4.508638306165726
DECOY3158,Inactive,2.0
DECOY4267,Inactive,2.0
DECOY4524,Inactive,2.0
DECOY1891,Inactive,2.0
DECOY1863,Inactive,2.0
DECOY3136,Inactive,2.0
DECOY2955,Inactive,2.0
DECOY2421,Inactive,2.0
DECOY4579,Inactive,2.0
DECOY1856,Inactive,2.0
DECOY3928,Inactive,2.0
DECOY304,Inactive,2.0
DECOY1175,Inactive,2.0
DECOY761,Inactive,2.0
CHEMBL2347376,Inactive,5.134896025358872
DECOY2353,Inactive,2.0
CHEMBL1588600,Inactive,4.602059990999999
DECOY1801,Inactive,2.0
DECOY2696,Inactive,2.0
DECOY1160,Inactive,2.0
DECOY1434,Inactive,2.0
DECOY3255,Inactive,2.0
DECOY867,Inactive,2.0
DECOY1687,Inactive,2.0
DECOY4074,Inactive,2.0
DECOY4473,Inactive,2.0
DECOY3670,Inactive,2.0
DECOY977,Inactive,2.0
DECOY1072,Inactive,2.0
DECOY3787,Inactive,2.0
DECOY3384,Inactive,2.0
DECOY1664,Inactive,2.0
DECOY2393,Inactive,2.0
DECOY4520,Inactive,2.0
DECOY226,Inactive,2.0
CHEMBL2089320,Inactive,4.924453038607469
DECOY1378,Inactive,2.0
CHEMBL2152332,Inactive,5.1640559
DECOY3988,Inactive,2.0
DECOY298,Inactive,2.0
DECOY3411,Inactive,2.0
DECOY1046,Inactive,2.0
DECOY105,Inactive,2.0
DECOY3810,Inactive,2.0
DECOY4665,Inactive,2.0
DECOY115,Inactive,2.0
DECOY2291,Inactive,2.0
DECOY3281,Inactive,2.0
DECOY3703,Inactive,2.0
DECOY3796,Inactive,2.0
DECOY1545,Inactive,2.0
DECOY4077,Inactive,2.0
DECOY3172,Inactive,2.0
DECOY1754,Inactive,2.0
DECOY3716,Inactive,2.0
DECOY1875,Inactive,2.0
DECOY1245,Inactive,2.0
DECOY1771,Inactive,2.0
DECOY4076,Inactive,2.0
CHEMBL3663855,Inactive,5.0
DECOY3858,Inactive,2.0
DECOY1621,Inactive,2.0
DECOY836,Inactive,2.0
DECOY2992,Inactive,2.0
DECOY3905,Inactive,2.0
DECOY13,Inactive,2.0
DECOY2645,Inactive,2.0
DECOY1588,Inactive,2.0
DECOY3860,Inactive,2.0
DECOY3535,Inactive,2.0
DECOY3157,Inactive,2.0
DECOY747,Inactive,2.0
DECOY214,Inactive,2.0
DECOY1753,Inactive,2.0
DECOY140,Inactive,2.0
DECOY2470,Inactive,2.0
DECOY708,Inactive,2.0
DECOY3690,Inactive,2.0
DECOY4565,Inactive,2.0
DECOY2108,Inactive,2.0
DECOY3520,Inactive,2.0
DECOY1344,Inactive,2.0
DECOY1691,Inactive,2.0
DECOY770,Inactive,2.0
DECOY763,Inactive,2.0
DECOY2054,Inactive,2.0
DECOY937,Inactive,2.0
DECOY3898,Inactive,2.0
DECOY3341,Inactive,2.0
DECOY3567,Inactive,2.0
DECOY3232,Inactive,2.0
DECOY309,Inactive,2.0
DECOY1166,Inactive,2.0
DECOY3462,Inactive,2.0
DECOY597,Inactive,2.0
DECOY1907,Inactive,2.0
DECOY908,Inactive,2.0
DECOY3307,Inactive,2.0
DECOY1364,Inactive,2.0
DECOY3725,Inactive,2.0
DECOY1058,Inactive,2.0
CHEMBL1709075,Inactive,4.6020599913279625
DECOY1721,Inactive,2.0
DECOY4217,Inactive,2.0
DECOY1766,Inactive,2.0
CHEMBL212747,Inactive,4.913640169
CHEMBL3705041,Inactive,5.0
DECOY306,Inactive,2.0
DECOY3740,Inactive,2.0
DECOY4708,Inactive,2.0
DECOY2865,Inactive,2.0
DECOY4582,Inactive,2.0
DECOY746,Inactive,2.0
DECOY821,Inactive,2.0
DECOY1202,Inactive,2.0
DECOY659,Inactive,2.0
DECOY252,Inactive,2.0
CHEMBL1463713,Inactive,6.619788758288394
DECOY502,Inactive,2.0
DECOY3672,Inactive,2.0
DECOY630,Inactive,2.0
DECOY2820,Inactive,2.0
CHEMBL1688289,Inactive,3.7569619509999996
DECOY1762,Inactive,2.0
DECOY399,Inactive,2.0
DECOY4264,Inactive,2.0
DECOY2641,Inactive,2.0
DECOY4713,Inactive,2.0
DECOY151,Inactive,2.0
DECOY4051,Inactive,2.0
DECOY4221,Inactive,2.0
CHEMBL383471,Inactive,4.568636235841013
DECOY2934,Inactive,2.0
DECOY1268,Inactive,2.0
DECOY3264,Inactive,2.0
DECOY256,Inactive,2.0
DECOY2277,Inactive,2.0
DECOY1498,Inactive,2.0
DECOY3159,Inactive,2.0
DECOY365,Inactive,2.0
DECOY2479,Inactive,2.0
DECOY4109,Inactive,2.0
CHEMBL4096553,Inactive,4.963770455913705
DECOY1258,Inactive,2.0
DECOY103,Inactive,2.0
DECOY2237,Inactive,2.0
DECOY4466,Inactive,2.0
CHEMBL4544452,Inactive,4.698970004336019
DECOY3305,Inactive,2.0
DECOY4625,Inactive,2.0
DECOY2828,Inactive,2.0
DECOY3847,Inactive,2.0
CHEMBL2089150,Inactive,4.0
DECOY183,Inactive,2.0
DECOY2056,Inactive,2.0
DECOY4124,Inactive,2.0
DECOY2151,Inactive,2.0
DECOY1658,Inactive,2.0
DECOY2205,Inactive,2.0
DECOY2394,Inactive,2.0
DECOY3583,Inactive,2.0
DECOY990,Inactive,2.0
DECOY2145,Inactive,2.0
DECOY2445,Inactive,2.0
DECOY2049,Inactive,2.0
DECOY885,Inactive,2.0
DECOY1271,Inactive,2.0
DECOY1536,Inactive,2.0
DECOY4741,Inactive,2.0
DECOY2342,Inactive,2.0
CHEMBL1422950,Inactive,6.1249387366083
DECOY3722,Inactive,2.0
DECOY4490,Inactive,2.0
DECOY3304,Inactive,2.0
DECOY4,Inactive,2.0
DECOY2919,Inactive,2.0
CHEMBL2347379,Inactive,4.720105019999999
DECOY1047,Inactive,2.0
DECOY4075,Inactive,2.0
DECOY2490,Inactive,2.0
DECOY904,Inactive,2.0
DECOY2070,Inactive,2.0
DECOY3425,Inactive,2.0
DECOY4186,Inactive,2.0
DECOY3656,Inactive,2.0
DECOY2115,Inactive,2.0
DECOY4187,Inactive,2.0
DECOY319,Inactive,2.0
DECOY2546,Inactive,2.0
DECOY4214,Inactive,2.0
DECOY1387,Inactive,2.0
DECOY4139,Inactive,2.0
DECOY3864,Inactive,2.0
DECOY1550,Inactive,2.0
DECOY1221,Inactive,2.0
DECOY2162,Inactive,2.0
CHEMBL4446206,Inactive,4.925183558999999
CHEMBL1688138,Inactive,4.698970004336019
DECOY3224,Inactive,2.0
DECOY4399,Inactive,2.0
DECOY4243,Inactive,2.0
DECOY2111,Inactive,2.0
DECOY2215,Inactive,2.0
DECOY2789,Inactive,2.0
DECOY412,Inactive,2.0
CHEMBL3703672,Inactive,4.886056647693163
DECOY2758,Inactive,2.0
DECOY1358,Inactive,2.0
DECOY3296,Inactive,2.0
CHEMBL207013,Inactive,4.90308999
DECOY129,Inactive,2.0
DECOY1449,Inactive,2.0
DECOY3890,Inactive,2.0
DECOY4127,Inactive,2.0
DECOY4354,Inactive,2.0
CHEMBL2059299,Inactive,4.972650392225243
DECOY2970,Inactive,2.0
DECOY2806,Inactive,2.0
DECOY2016,Inactive,2.0
DECOY3163,Inactive,2.0
DECOY718,Inactive,2.0
DECOY1201,Inactive,2.0
DECOY2254,Inactive,2.0
DECOY3961,Inactive,2.0
DECOY1037,Inactive,2.0
DECOY826,Inactive,2.0
DECOY2013,Inactive,2.0
DECOY983,Inactive,2.0
DECOY2782,Inactive,2.0
DECOY2102,Inactive,2.0
DECOY1556,Inactive,2.0
DECOY2321,Inactive,2.0
DECOY1213,Inactive,2.0
DECOY4526,Inactive,2.0
DECOY2083,Inactive,2.0
DECOY2683,Inactive,2.0
DECOY3452,Inactive,2.0
DECOY4379,Inactive,2.0
DECOY3203,Inactive,2.0
DECOY4086,Inactive,2.0
DECOY3765,Inactive,2.0
DECOY946,Inactive,2.0
DECOY1514,Inactive,2.0
DECOY1464,Inactive,2.0
DECOY1257,Inactive,2.0
DECOY2984,Inactive,2.0
DECOY154,Inactive,2.0
DECOY3262,Inactive,2.0
DECOY4416,Inactive,2.0
DECOY250,Inactive,2.0
DECOY57,Inactive,2.0
DECOY2467,Inactive,2.0
DECOY3587,Inactive,2.0
DECOY2796,Inactive,2.0
CHEMBL1256049,Inactive,3.6798537138889453
DECOY1423,Inactive,2.0
DECOY781,Inactive,2.0
DECOY2464,Inactive,2.0
DECOY662,Inactive,2.0
DECOY2810,Inactive,2.0
DECOY1281,Inactive,2.0
DECOY1102,Inactive,2.0
DECOY3344,Inactive,2.0
DECOY3123,Inactive,2.0
DECOY3537,Inactive,2.0
DECOY4452,Inactive,2.0
DECOY464,Inactive,2.0
DECOY236,Inactive,2.0
DECOY3749,Inactive,2.0
DECOY2962,Inactive,2.0
DECOY4170,Inactive,2.0
DECOY4443,Inactive,2.0
DECOY3393,Inactive,2.0
DECOY1732,Inactive,2.0
DECOY2994,Inactive,2.0
DECOY4073,Inactive,2.0
DECOY952,Inactive,2.0
DECOY2825,Inactive,2.0
DECOY3859,Inactive,2.0
DECOY1781,Inactive,2.0
DECOY121,Inactive,2.0
CHEMBL3693980,Inactive,5.0
DECOY3326,Inactive,2.0
DECOY3288,Inactive,2.0
DECOY2626,Inactive,2.0
DECOY1158,Inactive,2.0
DECOY369,Inactive,2.0
DECOY1105,Inactive,2.0
DECOY1715,Inactive,2.0
DECOY2698,Inactive,2.0
DECOY2593,Inactive,2.0
DECOY4261,Inactive,2.0
DECOY4451,Inactive,2.0
DECOY2953,Inactive,2.0
CHEMBL2347392,Inactive,4.728158393463501
CHEMBL1326482,Inactive,4.703554205793603
DECOY4427,Inactive,2.0
DECOY78,Inactive,2.0
DECOY3591,Inactive,2.0
DECOY3248,Inactive,2.0
DECOY3494,Inactive,2.0
DECOY2553,Inactive,2.0
DECOY1430,Inactive,2.0
DECOY2948,Inactive,2.0
CHEMBL5203433,Inactive,3.0
DECOY1831,Inactive,2.0
DECOY4232,Inactive,2.0
DECOY95,Inactive,2.0
DECOY1151,Inactive,2.0
DECOY1510,Inactive,2.0
CHEMBL1688144,Inactive,4.060480747381382
CHEMBL3693962,Inactive,5.0
DECOY1713,Inactive,2.0
CHEMBL4071267,Inactive,4.931814138253838
CHEMBL3683114,Inactive,4.597044301678965
DECOY3575,Inactive,2.0
DECOY2532,Inactive,2.0
DECOY466,Inactive,2.0
DECOY282,Inactive,2.0
DECOY2442,Inactive,2.0
DECOY1150,Inactive,2.0
DECOY4253,Inactive,2.0
DECOY4325,Inactive,2.0
DECOY2921,Inactive,2.0
DECOY538,Inactive,2.0
DECOY1868,Inactive,2.0
DECOY495,Inactive,2.0
DECOY1197,Inactive,2.0
CHEMBL210545,Inactive,4.829782303
DECOY614,Inactive,2.0
DECOY2961,Inactive,2.0
DECOY525,Inactive,2.0
DECOY2851,Inactive,2.0
DECOY4310,Inactive,2.0
DECOY1463,Inactive,2.0
DECOY1077,Inactive,2.0
DECOY1973,Inactive,2.0
DECOY1022,Inactive,2.0
DECOY3594,Inactive,2.0
DECOY2836,Inactive,2.0
DECOY2931,Inactive,2.0
DECOY4043,Inactive,2.0
DECOY4723,Inactive,2.0
CHEMBL3290673,Inactive,4.0
DECOY917,Inactive,2.0
CHEMBL1413351,Inactive,4.8124792791635365
DECOY2881,Inactive,2.0
DECOY3012,Inactive,2.0
DECOY635,Inactive,2.0
DECOY4538,Inactive,2.0
CHEMBL3683102,Inactive,4.295394827799015
DECOY4433,Inactive,2.0
DECOY1731,Inactive,2.0
DECOY4249,Inactive,2.0
DECOY2221,Inactive,2.0
DECOY991,Inactive,2.0
CHEMBL2443387,Inactive,4.823908740944318
DECOY1752,Inactive,2.0
CHEMBL3735271,Inactive,4.769551078621726
DECOY3655,Inactive,2.0
DECOY4223,Inactive,2.0
DECOY1756,Inactive,2.0
DECOY3805,Inactive,2.0
DECOY4119,Inactive,2.0
DECOY2253,Inactive,2.0
DECOY2576,Inactive,2.0
DECOY2066,Inactive,2.0
DECOY724,Inactive,2.0
DECOY1573,Inactive,2.0
DECOY2389,Inactive,2.0
DECOY2382,Inactive,2.0
DECOY3091,Inactive,2.0
DECOY4236,Inactive,2.0
DECOY652,Inactive,2.0
DECOY3233,Inactive,2.0
DECOY3078,Inactive,2.0
DECOY4163,Inactive,2.0
DECOY3415,Inactive,2.0
CHEMBL3703675,Inactive,4.5228787452803365
DECOY2767,Inactive,2.0
DECOY3084,Inactive,2.0
DECOY1462,Inactive,2.0
DECOY2106,Inactive,2.0
DECOY3313,Inactive,2.0
DECOY62,Inactive,2.0
CHEMBL1688297,Inactive,4.96657624451305
DECOY4256,Inactive,2.0
DECOY1895,Inactive,2.0
DECOY429,Inactive,2.0
DECOY4356,Inactive,2.0
DECOY2653,Inactive,2.0
DECOY4062,Inactive,2.0
DECOY1315,Inactive,2.0
DECOY3744,Inactive,2.0
DECOY762,Inactive,2.0
DECOY3257,Inactive,2.0
DECOY4616,Inactive,2.0
DECOY2283,Inactive,2.0
DECOY266,Inactive,2.0
DECOY1526,Inactive,2.0
CHEMBL1478901,Inactive,3.7310244189999993
DECOY4608,Inactive,2.0
DECOY1869,Inactive,2.0
DECOY837,Inactive,2.0
DECOY1033,Inactive,2.0
DECOY3154,Inactive,2.0
DECOY823,Inactive,2.0
DECOY2052,Inactive,2.0
DECOY1196,Inactive,2.0
CHEMBL1321494,Inactive,6.4202164029999995
DECOY2814,Inactive,2.0
DECOY3721,Inactive,2.0
DECOY3763,Inactive,2.0
DECOY1668,Inactive,2.0
DECOY1774,Inactive,2.0
CHEMBL1331186,Inactive,3.62548993995045
DECOY3073,Inactive,2.0
DECOY2210,Inactive,2.0
DECOY1947,Inactive,2.0
DECOY2726,Inactive,2.0
DECOY881,Inactive,2.0
DECOY3624,Inactive,2.0
DECOY3891,Inactive,2.0
DECOY1697,Inactive,2.0
DECOY4257,Inactive,2.0
DECOY2631,Inactive,2.0
DECOY1459,Inactive,2.0
DECOY2385,Inactive,2.0
DECOY446,Inactive,2.0
DECOY3581,Inactive,2.0
DECOY1199,Inactive,2.0
DECOY1200,Inactive,2.0
DECOY3557,Inactive,2.0
DECOY4595,Inactive,2.0
DECOY2495,Inactive,2.0
DECOY2038,Inactive,2.0
DECOY3234,Inactive,2.0
DECOY404,Inactive,2.0
DECOY4032,Inactive,2.0
DECOY1373,Inactive,2.0
DECOY2541,Inactive,2.0
DECOY1204,Inactive,2.0
DECOY4725,Inactive,2.0
DECOY2206,Inactive,2.0
DECOY358,Inactive,2.0
DECOY3702,Inactive,2.0
CHEMBL4070557,Inactive,4.436875039661956
DECOY1263,Inactive,2.0
DECOY1048,Inactive,2.0
DECOY39,Inactive,2.0
DECOY3259,Inactive,2.0
DECOY3340,Inactive,2.0
DECOY2164,Inactive,2.0
DECOY3576,Inactive,2.0
DECOY978,Inactive,2.0
DECOY1587,Inactive,2.0
DECOY2884,Inactive,2.0
DECOY1267,Inactive,2.0
DECOY3286,Inactive,2.0
DECOY3691,Inactive,2.0
CHEMBL3960238,Inactive,5.044920110023141
DECOY274,Inactive,2.0
DECOY3913,Inactive,2.0
DECOY3230,Inactive,2.0
DECOY2487,Inactive,2.0
DECOY3789,Inactive,2.0
DECOY3403,Inactive,2.0
DECOY221,Inactive,2.0
DECOY580,Inactive,2.0
DECOY4517,Inactive,2.0
DECOY2587,Inactive,2.0
DECOY278,Inactive,2.0
DECOY2216,Inactive,2.0
CHEMBL2440445,Inactive,4.0
DECOY1264,Inactive,2.0
DECOY4288,Inactive,2.0
DECOY3478,Inactive,2.0
DECOY3360,Inactive,2.0
DECOY4586,Inactive,2.0
DECOY613,Inactive,2.0
DECOY1300,Inactive,2.0
CHEMBL2440444,Inactive,4.924453038607469
DECOY1814,Inactive,2.0
DECOY936,Inactive,2.0
DECOY3705,Inactive,2.0
DECOY2074,Inactive,2.0
DECOY3100,Inactive,2.0
DECOY4671,Inactive,2.0
DECOY3204,Inactive,2.0
DECOY3701,Inactive,2.0
CHEMBL3703664,Inactive,4.886056647693163
DECOY941,Inactive,2.0
DECOY4619,Inactive,2.0
DECOY73,Inactive,2.0
DECOY1468,Inactive,2.0
DECOY3804,Inactive,2.0
DECOY423,Inactive,2.0
DECOY3246,Inactive,2.0
CHEMBL2089207,Inactive,4.4236586497942065
DECOY3545,Inactive,2.0
DECOY3920,Inactive,2.0
CHEMBL4203525,Inactive,4.795880017344074
DECOY4504,Inactive,2.0
DECOY3008,Inactive,2.0
DECOY2278,Inactive,2.0
DECOY3729,Inactive,2.0
DECOY687,Inactive,2.0
DECOY2761,Inactive,2.0
DECOY519,Inactive,2.0
DECOY2280,Inactive,2.0
DECOY1704,Inactive,2.0
DECOY436,Inactive,2.0
DECOY3099,Inactive,2.0
CHEMBL3735043,Inactive,4.221848749616355
DECOY1310,Inactive,2.0
DECOY1799,Inactive,2.0
DECOY1557,Inactive,2.0
DECOY1561,Inactive,2.0
DECOY2494,Inactive,2.0
DECOY1051,Inactive,2.0
CHEMBL1508570,Inactive,4.8029952719999995
DECOY3253,Inactive,2.0
DECOY1452,Inactive,2.0
DECOY893,Inactive,2.0
DECOY814,Inactive,2.0
CHEMBL593845,Inactive,4.0
CHEMBL3675228,Inactive,4.468521082957745
DECOY1116,Inactive,2.0
DECOY2769,Inactive,2.0
DECOY4649,Inactive,2.0
DECOY1250,Inactive,2.0
DECOY4082,Inactive,2.0
DECOY3757,Inactive,2.0
DECOY3692,Inactive,2.0
DECOY2634,Inactive,2.0
